,Unnamed: 0,Curve,ID,IG,IS,Iteration,L,Temperature,Thickness,VD,VG,VS,W,absID,absIG,file,gm2,sqrtID,logabsID,Name
8009,8009,Transfer lin,2.7700000000000003e-13,1.2517000000000001e-11,-1.2929e-11,1,10,300,250,0.1,0.55,0,10,2.7700000000000003e-13,1.2517000000000001e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.654741390292115e-11,5.263078946776306e-07,-12.557520230935552,300-250-10.0-10.0
8010,8010,Transfer lin,-5.6e-14,1.3080000000000002e-11,-1.3845000000000007e-11,1,10,300,250,0.1,0.6,0,10,5.6e-14,1.3080000000000002e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,3.958137303311762e-12,2.3664319132398466e-07,-13.251811972993801,300-250-10.0-10.0
8011,8011,Transfer lin,5.260000000000001e-13,1.4384000000000007e-11,-1.7658000000000003e-11,1,10,300,250,0.1,0.65,0,10,5.260000000000001e-13,1.4384000000000007e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.0710676291820336e-11,7.252585745787498e-07,-12.279014255846262,300-250-10.0-10.0
8012,8012,Transfer lin,3.18e-13,1.5436000000000002e-11,-1.5769000000000002e-11,1,10,300,250,0.1,0.7000000000000001,0,10,3.18e-13,1.5436000000000002e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,4.748339152264927e-17,5.639148871948675e-07,-12.497572880015568,300-250-10.0-10.0
8013,8013,Transfer lin,5.270000000000001e-13,1.7034000000000007e-11,-1.3891e-11,1,10,300,250,0.1,0.75,0,10,5.270000000000001e-13,1.7034000000000007e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.3359811723791085e-12,7.259476565152612e-07,-12.278189384787453,300-250-10.0-10.0
8014,8014,Transfer lin,-2.0100000000000008e-13,1.8072000000000003e-11,-1.7563000000000002e-11,1,10,300,250,0.1,0.8,0,10,2.0100000000000008e-13,1.8072000000000003e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.9791667517527715e-11,4.483302354291978e-07,-12.69680394257951,300-250-10.0-10.0
8015,8015,Transfer lin,7.9e-14,1.9142e-11,-1.5030000000000002e-11,1,10,300,250,0.1,0.8500000000000002,0,10,7.9e-14,1.9142e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,5.9239286026637374e-12,2.810693864511039e-07,-13.102372908709556,300-250-10.0-10.0
8016,8016,Transfer lin,4.2000000000000004e-14,2.0897e-11,-1.9741e-11,1,10,300,250,0.1,0.9,0,10,4.2000000000000004e-14,2.0897e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,1.0227287403285148e-13,2.0493901531919199e-07,-13.3767507096021,300-250-10.0-10.0
8017,8017,Transfer lin,9.800000000000001e-14,2.2502e-11,-2.1057000000000003e-11,1,10,300,250,0.1,0.95,0,10,9.800000000000001e-14,2.2502e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,2.439387232321296e-15,3.130495168499705e-07,-13.008773924307507,300-250-10.0-10.0
8018,8018,Transfer lin,4.0000000000000006e-14,2.3191999999999997e-11,-2.2559e-11,1,10,300,250,0.1,1.0,0,10,4.0000000000000006e-14,2.3191999999999997e-11,Transfer lin [250-300-10-10(1) _bad-wrong_; 02_05_2019 09_59_16].csv0,9.375761082472974e-13,2e-07,-13.397940008672034,300-250-10.0-10.0
